Trial.source,Drug_1,canSAR_target_1,Drug_1_target_uniprots,InChI_1,InChIKey_1,SMILES_1,Drug_2,canSAR_target_2,Drug_2_target_uniprots,InChI_2,InChIKey_2,SMILES_2,Patient.population,Disease,Phase,PMID,Results,NCT.Number,Title,Acronym,URL
clinicaltrials.gov,tipifarnib,197794,P49356;P49354,"InChI=1S/C27H22Cl2N4O/c1-32-16-31-15-25(32)27(30,18-6-9-20(28)10-7-18)19-8-11-24-23(13-19)22(14-26(34)33(24)2)17-4-3-5-21(29)12-17/h3-16H,30H2,1-2H3/t27-/m1/s1",PLHJCIYEEKOWNM-HHHXNRCGSA-N,CN1C(=O)C=C(c2cccc(Cl)c2)c3cc(ccc13)[C@](N)(c4ccc(Cl)cc4)c5cncn5C,imatinib,1561,O00444;O14976;O15244;O43570;P00519;P00533;P00915;P00918;P04049;P06239;P06241;P07333;P07451;P07948;P09619;P09769;P10721;P11274;P15056;P16083;P16234;P22748;P23280;P24557;P25021;P28223;P29322;P29597;P31645;P36888;P42684;P42685;P43166;P43405;P45983;P45984;P49759;P51451;P51617;P53779;Q08345;Q14680;Q15046;Q16790;Q16832;Q59H18;Q86VL8;Q8NE63;Q8TBX8;Q96FL8;Q9BWU1;Q9HAZ1;Q9NYL2;Q9UEE5;Q9ULX7;Q9UNQ0,"InChI=1S/C29H31N7O/c1-21-5-10-25(18-27(21)34-29-31-13-11-26(33-29)24-4-3-12-30-19-24)32-28(37)23-8-6-22(7-9-23)20-36-16-14-35(2)15-17-36/h3-13,18-19H,14-17,20H2,1-2H3,(H,32,37)(H,31,33,34)",KTUFNOKKBVMGRW-UHFFFAOYSA-N,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,,leukemia,Phase 1,,,NCT00040105,Zarnestra and Gleevec in Chronic Phase Chronic Myelogenous Leukemia,,https://ClinicalTrials.gov/show/NCT00040105
clinicaltrials.gov,pembrolizumab,,Q15116,,,,IMGN853,,,,,,Endometrial Cancer,,Phase 2,,,NCT03835819,,,
clinicaltrials.gov,ipilimumab,1238537,P16410,,,,IMO-2125,,,,,,,skin cancers,Phase 3,,,NCT03445533,A Study of IMO-2125 in Combination With Ipilimumab Versus Ipilimumab Alone in Subjects With Anti-PD-1 Refractory Melanoma (ILLUMINATE 301),illuminate 301,https://ClinicalTrials.gov/show/NCT03445533
clinicaltrials.gov,PDR001,,,,,,INC280,127878,P08581,"InChI=1S/C19H24Cl2N2O4S/c1-13-9-16(4-6-19(13)23-28(2,25)26)27-12-15(24)11-22-8-7-14-3-5-17(20)18(21)10-14/h3-6,9-10,15,22-24H,7-8,11-12H2,1-2H3/t15-/m0/s1",VWBZRYYMWZMKLF-HNNXBMFYSA-N,Cc1cc(OC[C@@H](O)CNCCc2ccc(Cl)c(Cl)c2)ccc1NS(=O)(=O)C,,liver cancers,Phase 1/2,,,NCT02795429,Phase Ib/II Study of INC280 + PDR001 or PDR001 Single Agent in Advanced HCC,,https://ClinicalTrials.gov/show/NCT02795429
clinicaltrials.gov,INCB053914,,,,,,INCB050465,,,,,,,lymphoma,Phase 1,,,NCT03688152,A Safety and Tolerability Study of INCB053914 in Combination With INCB050465 in Diffuse Large B-Cell Lymphoma,,https://ClinicalTrials.gov/show/NCT03688152
clinicaltrials.gov,INCB053914,,,,,,INCB050465,,,,,,,lymphoma,Phase 1,,,NCT03688152,A Safety and Tolerability Study of INCB053914 in Combination With INCB050465 in Diffuse Large B-Cell Lymphoma,,https://ClinicalTrials.gov/show/NCT03688152
clinicaltrials.gov,enzalutamide,679762,P10275,"InChI=1S/C21H16F4N4O2S/c1-20(2)18(31)28(12-5-4-11(10-26)15(8-12)21(23,24)25)19(32)29(20)13-6-7-14(16(22)9-13)17(30)27-3/h4-9H,1-3H3,(H,27,30)",WXCXUHSOUPDCQV-UHFFFAOYSA-N,CNC(=O)c1ccc(cc1F)N2C(=S)N(C(=O)C2(C)C)c3ccc(C#N)c(c3)C(F)(F)F,indomethacin,725,P23219;P35354,"InChI=1S/C19H16ClNO4/c1-11-15(10-18(22)23)16-9-14(25-2)7-8-17(16)21(11)19(24)12-3-5-13(20)6-4-12/h3-9H,10H2,1-2H3,(H,22,23)",CGIGDMFJXJATDK-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3,,prostate cancers,Phase 1/2,,,NCT02935205,Enzalutamide and Indomethacin in Treating Patients With Recurrent or Metastatic Hormone-Resistant Prostate Cancer,,https://ClinicalTrials.gov/show/NCT02935205
literature,sorafenib,1857,O00444;O14578;O14965;O15146;O15197;O15264;O43318;O43353;O94804;O94921;O95819;P00519;P04049;P04629;P06213;P06239;P06241;P07333;P07948;P07949;P08631;P08908;P09619;P09769;P10721;P11362;P12931;P15056;P16234;P17948;P21709;P21802;P22607;P24941;P28223;P28335;P29317;P29320;P29322;P29323;P30530;P33981;P34913;P34969;P35590;P35916;P35968;P36888;P37173;P41240;P41595;P42684;P42685;P45984;P47898;P48729;P49336;P49759;P50406;P50613;P52333;P53667;P53671;P53778;P54756;P54760;P54762;P54764;Q00526;Q00535;Q00537;Q02750;Q02763;Q08345;Q12866;Q13163;Q13470;Q15375;Q15759;Q16288;Q16539;Q16620;Q16832;Q32MK0;Q56UN5;Q59H18;Q7L7X3;Q86Z02;Q8IVW4;Q8NE63;Q8TD08;Q8WXR4;Q92772;Q92918;Q96GD4;Q96Q40;Q9BUB5;Q9BWU1;Q9BYT3;Q9H1R3;Q9H2G2;Q9H2K8;Q9H2X6;Q9H3Y6;Q9H422;Q9HBH9;Q9NRP7;Q9NYL2;Q9UBE8;Q9UF33;Q9UK32;Q9UKE5;Q9UL54;Q9UQB9;Q9Y4K4,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,infliximab,13,P01375,,,,advanced renal cell carcinoma,kidney cancers,Phase 1/2,20842130,"Acceptable safety was reported for the first three patients (infliximab 5_mg_kg__) in phase 1. Sorafenib 400_mg twice daily and infliximab 10_mg_kg__ were administered to a total of 13 patients (three in phase 1 and 10 in phase 2). Adverse events included grade 3 hand-foot syndrome (31%), rash (25%), fatigue (19%) and infection (19%). Although manageable, toxicity resulted in 75% of the patients requiring at least one dose reduction and 81% requiring at least one dose delay of sorafenib. Four patients were progression-free at 6 months (PFS_ 31%); median PFS and overall survival were 6 and 14 months, respectively.",,,,
clinicaltrials.gov,anti-OX40,,,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 1/2,,,NCT01689870,Study of the Combination of Anti-OX40 and Ipilimumab in Patients With Metastatic Melanoma,,https://ClinicalTrials.gov/show/NCT01689870
clinicaltrials.gov,CPI-1205,,,,,,ipilimumab,1238537,P16410,,,,,advanced solid cancers,Phase 1/2,,,NCT03525795,ORIOn-E: A Study Evaluating CPI-1205 in Patients With Advanced Solid Tumors,,https://ClinicalTrials.gov/show/NCT03525795
clinicaltrials.gov,CPI-1205,,,,,,ipilimumab,1238537,P16410,,,,,advanced solid cancers,Phase 1/2,,,NCT03525795,ORIOn-E: A Study Evaluating CPI-1205 in Patients With Advanced Solid Tumors,,https://ClinicalTrials.gov/show/NCT03525795
clinicaltrials.gov,CVA21,,,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 1,,,NCT03408587,CAVATAKÔÎ and Ipilimumab in Uveal Melanoma Metastatic to the Liver (VLA-024 CLEVER),CLEVER,https://ClinicalTrials.gov/show/NCT03408587
clinicaltrials.gov,Evofosfamide,,,"InChI=1S/C9H16Br2N5O4P/c1-15-8(6-12-9(15)16(17)18)7-20-21(19,13-4-2-10)14-5-3-11/h6H,2-5,7H2,1H3,(H2,13,14,19)",UGJWRPJDTDGERK-UHFFFAOYSA-N,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],ipilimumab,1238537,P16410,,,,,pancreatic cancers;skin cancers;head and neck cancers;prostate cancers,Phase 1,,,NCT03098160,Immunotherapy Study of Evofosfamide in Combination With Ipilimumab,,https://ClinicalTrials.gov/show/NCT03098160
clinicaltrials.gov,lirilumab,,P43626;P43627;P43628,,,,ipilimumab,1238537,P16410,,,,,,Phase 1,,,NCT01750580,Safety Study of BMS-986015 (Anti-KIR) in Combination With Ipilimumab in Subjects With Selected Advanced Tumor,,https://ClinicalTrials.gov/show/NCT01750580
clinicaltrials.gov,MGN1703,,,,,,ipilimumab,1238537,P16410,,,,,advanced solid cancers;skin cancers,Phase 1,,,NCT02668770,Ipilimumab (Immunotherapy) and MGN1703 (TLR Agonist) in Patients With Advanced Solid Malignancies,,https://ClinicalTrials.gov/show/NCT02668770
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,advanced solid cancers,Phase 1,,,NCT03195478,Study of Nivolumab in Combination With Ipilimumab in Chinese Subjects With Previously Treated Advanced or Recurrent Solid Tumors,,https://ClinicalTrials.gov/show/NCT03195478
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,advanced solid cancers,Phase 2,,,NCT03461952,Nivolumab Ipilimumab in Patients With hyperMutated Cancers Detected in Blood (NIMBLe),NIMBLe,https://ClinicalTrials.gov/show/NCT03461952
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,bladder cancers,Phase 2,,,NCT03219775,Tailored ImmunoTherapy Approach With Nivolumab in Subjects With Metastatic or Advanced Transitional Cell Carcinoma,TITAN-TCC,https://ClinicalTrials.gov/show/NCT03219775
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,bladder cancers;skin cancers,Phase 2,,,NCT02553642,Relationship Between Tumor Mutation Burden and Predicted Neo-antigen Burden in Patients With Advanced Melanoma or Bladder Cancer Treated With Nivolumab or Nivolumab Plus Ipilimumab (CA209-260),,https://ClinicalTrials.gov/show/NCT02553642
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,breast cancers;ovarian cancers;oesophageal cancers;stomach cancers,Phase 2,,,NCT03342417,"Combination of Nivolumab and Ipilimumab in Breast, Ovarian and Gastric Cancer Patients",,https://ClinicalTrials.gov/show/NCT03342417
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,central nervous system cancers,Phase 2,,,NCT03130959,An Investigational Immuno-therapy Study of Nivolumab Monotherapy and Nivolumab in Combination With Ipilimumab in Pediatric Patients With High Grade Primary CNS Malignancies,CheckMate 908,https://ClinicalTrials.gov/show/NCT03130959
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,head and neck cancers,Phase 1/2,,,NCT03003637,ImmunoModulation by the Combination of Ipilimumab and Nivolumab Neoadjuvant to Surgery In Advanced or Recurrent Head and Neck Carcinoma,IMCISION,https://ClinicalTrials.gov/show/NCT03003637
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,head and neck cancers,Phase 2,,,NCT03406247,"Immunotherapy in Head and Neck Squamous Cell Carcinoma : Phase 2 Trial Evaluating the Efficacy and the Toxicity of Nivolumab Alone, and of the Combination Nivolumab and Ipilimumab",ADJORL1,https://ClinicalTrials.gov/show/NCT03406247
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,kidney cancers,Phase 2,,,NCT03177239,UNISoN: anzUp Nivo Then Ipi+Nivo in Sequential Non-clear Cell.,UNISoN,https://ClinicalTrials.gov/show/NCT03177239
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,kidney cancers,Phase 4,,,NCT02982954,A Study to Evaluate the Safety of Nivolumab and Ipilimumab in Subjects With Previously Untreated Advanced or Metastatic Renal Cell Cancer,CHECKMATE 920,https://ClinicalTrials.gov/show/NCT02982954
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,kidney cancers,Phase 2,,,NCT03297593,Nivolumab in Combination With Ipilimumab in Patients With Metastatic Renal Cell Carcinoma,,https://ClinicalTrials.gov/show/NCT03297593
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,kidney cancers,Phase 2,,,NCT03274258,Nivolumab Plus Ipilimumab in Patients With Renal Medullary Carcinoma,,https://ClinicalTrials.gov/show/NCT03274258
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,leukemia,Phase 1,,,NCT02846376,Single Agent and Combined Inhibition After Allogeneic Stem Cell Transplant,CPIT-002,https://ClinicalTrials.gov/show/NCT02846376
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,liver cancers,Phase 1,,,NCT03203304,Stereotactic Body Radiotherapy (SBRT) Followed by Immunotherapy in Liver Cancer,,https://ClinicalTrials.gov/show/NCT03203304
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,lung cancers,Phase 2,,,NCT03001882,An Exploratory Study of the Effects of Nivolumab Combined With Ipilimumab in Patients With Treatment-Naive Stage IV or Recurrent Non-Small Cell Lung Cancer (NSCLC),CheckMate 592,https://ClinicalTrials.gov/show/NCT03001882
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,lung cancers,Phase 2,,,NCT02259621,"Neoadjuvant Nivolumab, or Nivolumab in Combination With Ipilimumab, in Resectable NSCLC",NA_00092076,https://ClinicalTrials.gov/show/NCT02259621
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,lung cancers,Phase 2,,,NCT03083691,BIOLUMA: Biomarkers for Nivolumab and Ipilimumab and Evaluation of the Combination in Lung Cancer,,https://ClinicalTrials.gov/show/NCT03083691
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,lung cancers,Phase 3,,,NCT03048136,A Safety Study of Nivolumab in Combination With Ipilimumab in Participants With Advanced Non-small Cell Lung Cancer,CheckMate 955,https://ClinicalTrials.gov/show/NCT03048136
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,lung cancers,Phase 2,,,NCT03285321,Unresectable Stage IIIA/IIIB Non-small Cell Lung Cancer (NSCLC),,https://ClinicalTrials.gov/show/NCT03285321
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,lung cancers,Phase 2,,,NCT03262779,Ipilimumab and Nivolumab in Patients With Anti-PD-1-axis Therapy-resistant Advanced Non-small Cell Lung Cancer.,,https://ClinicalTrials.gov/show/NCT03262779
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,oesophageal cancers;stomach cancers,Phase 2,,,NCT03416244,A Multicenter Open-label Phase II Trial to Evaluate Nivolumab and Ipilimumab for 2nd Line Therapy in Elderly Patients With Advanced Esophageal Squamous Cell Cancer,RAMONA,https://ClinicalTrials.gov/show/NCT03416244
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,oesophageal cancers;stomach cancers,Phase 2,,,NCT03409848,Ipilimumab or FOLFOX in Combination With Nivolumab and Trastuzumab in HER2 Positive EsophagoGastric Adenocarcinoma,INTEGA,https://ClinicalTrials.gov/show/NCT03409848
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,other,Phase 2,,,NCT03420521,Nivolumab With Ipilimumab in Subjects With Neuroendocrine Tumors,,https://ClinicalTrials.gov/show/NCT03420521
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,ovarian cancers;female cancers;kidney cancers,Phase 2,,,NCT03355976,BrUOG 354 Nivolumab +/- Ipilimumab for Ovarian and Extra-renal Clear Cell Carcinomas,,https://ClinicalTrials.gov/show/NCT03355976
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,prostate cancers,Phase 2,,,NCT03061539,Nivolumab and Ipilimumab Treatment in Prostate Cancer With an Immunogenic Signature,,https://ClinicalTrials.gov/show/NCT03061539
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 1,,,NCT01024231,Dose-escalation Study of Combination BMS-936558 (MDX-1106) and Ipilimumab in Subjects With Unresectable Stage III or Stage IV Malignant Melanoma,,https://ClinicalTrials.gov/show/NCT01024231
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 1/2,,,NCT02736123,Neoadjuvant Combination Biotherapy With Ipilimumab and Nivolumab or Nivolumab Alone,,https://ClinicalTrials.gov/show/NCT02736123
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT02978443,A Biomarker Study in Advanced Mucosal or Acral Lentiginous Melanoma Receiving Nivolumab in Combination With Ipilimumab,,https://ClinicalTrials.gov/show/NCT02978443
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT02939300,Ipilimumab and Nivolumab in Leptomeningeal Metastases From Melanoma,,https://ClinicalTrials.gov/show/NCT02939300
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT01585194,Phase II Study of Nivolumab in Combination With Ipilimumab for Uveal Melanoma,,https://ClinicalTrials.gov/show/NCT01585194
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,thyroid cancers,Phase 2,,,NCT03246958,Nivolumab Plus Ipilimumab in Thyroid Cancer,,https://ClinicalTrials.gov/show/NCT03246958
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,breast cancers,Phase 2,,,NCT03789110,NIMBUS: A Phase II Study of Nivolumab Plus Ipilimumab in Metastatic Hypermutated HER2-negative Breast Cancer,,https://ClinicalTrials.gov/show/NCT03789110
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,other,Phase 2,,,NCT03591731,"A GCO Trial Exploring the Efficacy and Safety of Nivolumab Monotherapy or Nivolumab Plus Ipilimumab in Pre-treated Patients With Advanced, Refractory Pulmonary or Gastroenteropancreatic Poorly Differentiated Neuroendocrine Tumors (NECs)",NIPINEC,https://ClinicalTrials.gov/show/NCT03591731
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,advanced solid cancers,Phase 2,,,NCT03651271,Treatment With Nivolumab and Ipilimumab or Nivolumab Alone According to the Percentage of Tumoral CD8 Cells in Advanced Metastatic Cancer,,https://ClinicalTrials.gov/show/NCT03651271
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT03521830,Nivolumab Alone or Plus Ipilimumab for Patients With Locally-Advanced Unresectable or Metastatic Basal Cell Carcinoma,,https://ClinicalTrials.gov/show/NCT03521830
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,prostate cancers,Phase 2,,,NCT03570619,Immunotherapy in Patients With Metastatic Cancers and CDK12 Mutations,IMPACT,https://ClinicalTrials.gov/show/NCT03570619
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT03528408,Study of Adjuvant Ipilimumab and Nivolumab in Subjects With High-risk Ocular Melanoma,,https://ClinicalTrials.gov/show/NCT03528408
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT03728465,Evaluation of Safety and Efficacy of Patients With Four and More Symptomatic Brain Metastases of Melanoma,,https://ClinicalTrials.gov/show/NCT03728465
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,,Phase 2,,,NCT03668119,A Study of Nivolumab Combined With Ipilimumab and Nivolumab Alone in Patients With Advanced or Metastatic Solid Tumors of High Tumor Mutational Burden (TMB-H),CheckMate 848,https://ClinicalTrials.gov/show/NCT03668119
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,breast cancers,Phase 2,,,NCT03789110,NIMBUS: A Phase II Study of Nivolumab Plus Ipilimumab in Metastatic Hypermutated HER2-negative Breast Cancer,,https://ClinicalTrials.gov/show/NCT03789110
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,other,Phase 2,,,NCT03591731,"A GCO Trial Exploring the Efficacy and Safety of Nivolumab Monotherapy or Nivolumab Plus Ipilimumab in Pre-treated Patients With Advanced, Refractory Pulmonary or Gastroenteropancreatic Poorly Differentiated Neuroendocrine Tumors (NECs)",NIPINEC,https://ClinicalTrials.gov/show/NCT03591731
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,advanced solid cancers,Phase 2,,,NCT03651271,Treatment With Nivolumab and Ipilimumab or Nivolumab Alone According to the Percentage of Tumoral CD8 Cells in Advanced Metastatic Cancer,,https://ClinicalTrials.gov/show/NCT03651271
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT03521830,Nivolumab Alone or Plus Ipilimumab for Patients With Locally-Advanced Unresectable or Metastatic Basal Cell Carcinoma,,https://ClinicalTrials.gov/show/NCT03521830
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,prostate cancers,Phase 2,,,NCT03570619,Immunotherapy in Patients With Metastatic Cancers and CDK12 Mutations,IMPACT,https://ClinicalTrials.gov/show/NCT03570619
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT03528408,Study of Adjuvant Ipilimumab and Nivolumab in Subjects With High-risk Ocular Melanoma,,https://ClinicalTrials.gov/show/NCT03528408
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,skin cancers,Phase 2,,,NCT03728465,Evaluation of Safety and Efficacy of Patients With Four and More Symptomatic Brain Metastases of Melanoma,,https://ClinicalTrials.gov/show/NCT03728465
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,,Phase 2,,,NCT03668119,A Study of Nivolumab Combined With Ipilimumab and Nivolumab Alone in Patients With Advanced or Metastatic Solid Tumors of High Tumor Mutational Burden (TMB-H),CheckMate 848,https://ClinicalTrials.gov/show/NCT03668119
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,Urinary Bladder Cancer|Invasive Bladder Cancer,,Phase 1/2,,,NCT03844256,,,
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,,,,,NCT04013854,Adjuvant Treatment Determined By Pathological Response To Neoadjvuant Nivolumab,,https://ClinicalTrials.gov/show/NCT04013854
clinicaltrials.gov,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,,,,,,NCT04006262,"Peri-operative Association of Immunotherapy (Pre-operative Association of Nivolumab and Ipilimumab, Post-operative Nivolumab Alone) in Localized Microsatellite Instability (MSI) and/or Deficient Mismatch Repair (dMMR) Oeso-gastric Adenocarcinoma",NEONIPIGA,https://ClinicalTrials.gov/show/NCT04006262
literature,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,patients with metastatic renal cell carcinoma,kidney cancers,Phase 1,28678668,"All patients in the N3I3 arm (n = 6) were censored at the time of analysis as a result of dose-limiting toxicity or other reasons. Forty-seven patients were treated in both the N3I1 and the N1I3 arm, and baseline patient characteristics were balanced between arms. Grade 3 to 4 treatment-related adverse events were reported in 38.3% and 61.7% of the patients in the N3I1 and N1I3 arms, respectively. At a median follow-up of 22.3 months, the confirmed objective response rate was 40.4% in both arms, with ongoing responses in 42.1% and 36.8% of patients in the N3I1 and N1I3 arms, respectively. The 2-year OS was 67.3% and 69.6% in the N3I1 and N1I3 arms, respectively. Conclusion Nivolumab plus ipilimumab therapy demonstrated manageable safety, notable antitumor activity, and durable responses with promising OS in patients with mRCC.",,,,
literature,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,untreated melanoma,skin cancers,Phase 1,25891304,"Among patients with BRAF wild-type tumors, the rate of confirmed objective response was 61% (44 of 72 patients) in the group that received both ipilimumab and nivolumab (combination group) versus 11% (4 of 37 patients) in the group that received ipilimumab and placebo (ipilimumab-monotherapy group) (P<0.001), with complete responses reported in 16 patients (22%) in the combination group and no patients in the ipilimumab-monotherapy group. The median duration of response was not reached in either group. The median progression-free survival was not reached with the combination therapy and was 4.4 months with ipilimumab monotherapy (hazard ratio associated with combination therapy as compared with ipilimumab monotherapy for disease progression or death, 0.40; 95% confidence interval, 0.23 to 0.68; P<0.001). Similar results for response rate and progression-free survival were observed in 33 patients with BRAF mutation-positive tumors. Drug-related adverse events of grade 3 or 4 were reported in 54% of the patients who received the combination therapy as compared with 24% of the patients who received ipilimumab monotherapy. Select adverse events with potential immunologic causes were consistent with those in a phase 1 study, and most of these events resolved with immune-modulating medication.",,,,
literature,nivolumab,,Q15116,,,,ipilimumab,1238537,P16410,,,,Untreated Melanoma,skin cancers,Phase 3,26027431,"The median progression-free survival was 11.5 months (95% confidence interval [CI], 8.9 to 16.7) with nivolumab plus ipilimumab, as compared with 2.9 months (95% CI, 2.8 to 3.4) with ipilimumab (hazard ratio for death or disease progression, 0.42; 99.5% CI, 0.31 to 0.57; P<0.001), and 6.9 months (95% CI, 4.3 to 9.5) with nivolumab (hazard ratio for the comparison with ipilimumab, 0.57; 99.5% CI, 0.43 to 0.76; P<0.001). In patients with tumors positive for the PD-1 ligand (PD-L1), the median progression-free survival was 14.0 months in the nivolumab-plus-ipilimumab group and in the nivolumab group, but in patients with PD-L1-negative tumors, progression-free survival was longer with the combination therapy than with nivolumab alone (11.2 months [95% CI, 8.0 to not reached] vs. 5.3 months [95% CI, 2.8 to 7.1]). Treatment-related adverse events of grade 3 or 4 occurred in 16.3% of the patients in the nivolumab group, 55.0% of those in the nivolumab-plus-ipilimumab group, and 27.3% of those in the ipilimumab group.",,,,
